transaction_id,date,product_id,store_id,customer_segment,units_sold,total_sales_revenue,total_discount_given,net_sales,gross_profit,return_rate
3134,2031-07-31,3134,15,Budget,104,39873.6,3395.21,36478.39,8303.75,0.04
3135,2031-08-01,3135,2,Enterprise,49,5083.26,754.07,4329.1900000000005,1760.61,0.03
3136,2031-08-02,3136,6,Premium,63,21385.98,370.91,21015.07,9251.08,0.09
3137,2031-08-03,3137,6,Premium,79,28956.66,2108.61,26848.05,5747.94,0.06
3138,2031-08-04,3138,3,Enterprise,25,6848.25,736.47,6111.78,1141.53,0.08
3139,2031-08-05,3139,14,Budget,45,19026.45,1283.46,17742.99,5770.74,0.08
3140,2031-08-06,3140,8,Budget,31,5658.74,735.15,4923.59,2020.44,0.09
3141,2031-08-07,3141,4,Enterprise,100,18237.0,217.39,18019.61,6859.61,0.07
3142,2031-08-08,3142,19,Budget,36,4653.72,95.6,4558.12,1705.48,0.05
3143,2031-08-09,3143,1,Budget,57,21775.71,2859.46,18916.25,6180.74,0.04
3144,2031-08-10,3144,8,Budget,22,8137.36,179.89,7957.469999999999,3073.91,0.05
3145,2031-08-11,3145,4,Enterprise,54,12610.08,311.39,12298.69,2780.65,0.06
3146,2031-08-12,3146,20,Premium,24,8111.52,92.4,8019.120000000001,2224.32,0.03
3147,2031-08-13,3147,12,Premium,25,7593.0,148.59,7444.41,2948.91,0.03
3148,2031-08-14,3148,16,Premium,41,4360.76,403.4,3957.36,592.9,0.03
3149,2031-08-15,3149,15,Enterprise,91,40517.75,582.38,39935.37,15965.06,0.03
3150,2031-08-16,3150,16,Budget,52,20946.64,2355.79,18590.85,3499.93,0.08
3151,2031-08-17,3151,8,Budget,93,44756.25,4280.9,40475.35,14048.47,0.08
3152,2031-08-18,3152,17,Premium,59,28913.54,1430.37,27483.170000000002,10610.94,0.09
3153,2031-08-19,3153,3,Premium,25,5131.75,520.93,4610.82,1290.57,0.01
3154,2031-08-20,3154,7,Premium,89,34916.48,2164.38,32752.100000000002,13132.05,0.07
3155,2031-08-21,3155,4,Enterprise,38,17084.8,2056.01,15028.789999999999,3484.01,0.05
3156,2031-08-22,3156,11,Premium,41,8519.39,1157.67,7361.719999999999,2344.14,0.06
3157,2031-08-23,3157,2,Premium,103,35525.73,4227.53,31298.200000000004,3211.13,0.09
3158,2031-08-24,3158,10,Premium,37,10386.64,1208.78,9177.859999999999,1399.35,0.07
3159,2031-08-25,3159,5,Premium,26,2825.68,342.48,2483.2,577.4,0.09
3160,2031-08-26,3160,8,Enterprise,90,38455.2,5601.07,32854.13,7924.13,0.02
3161,2031-08-27,3161,16,Budget,31,14243.26,287.6,13955.66,2700.49,0.02
3162,2031-08-28,3162,11,Enterprise,79,7533.44,808.86,6724.58,1919.8,0.09
3163,2031-08-29,3163,4,Enterprise,96,38555.52,1676.79,36878.729999999996,6275.85,0.04
3164,2031-08-30,3164,2,Budget,63,15028.02,875.67,14152.35,4971.99,0.08
3165,2031-08-31,3165,8,Budget,77,7347.34,116.08,7231.26,1812.77,0.08
3166,2031-09-01,3166,8,Premium,49,16358.65,1753.42,14605.23,6377.15,0.07
3167,2031-09-02,3167,20,Enterprise,83,7395.3,536.17,6859.13,2353.06,0.08
3168,2031-09-03,3168,16,Enterprise,86,19110.06,470.61,18639.45,9025.51,0.09
3169,2031-09-04,3169,20,Premium,32,11906.56,453.89,11452.67,5203.39,0.07
3170,2031-09-05,3170,16,Enterprise,67,30480.31,3662.9,26817.41,4428.69,0.07
3171,2031-09-06,3171,4,Enterprise,34,16513.12,1793.5,14719.619999999999,1978.8,0.09
3172,2031-09-07,3172,16,Enterprise,83,21551.78,1868.62,19683.16,5075.16,0.04
3173,2031-09-08,3173,7,Budget,61,17299.6,1540.37,15759.23,5311.15,0.06
3174,2031-09-09,3174,4,Budget,39,10166.52,309.27,9857.25,4062.24,0.05
3175,2031-09-10,3175,17,Budget,66,10266.96,1106.62,9160.34,3162.26,0.03
3176,2031-09-11,3176,19,Premium,49,9553.53,1227.15,8326.380000000001,1700.11,0.03
3177,2031-09-12,3177,16,Premium,63,10538.64,774.72,9763.92,3468.33,0.08
3178,2031-09-13,3178,5,Budget,93,15785.82,914.03,14871.789999999999,2794.81,0.06
3179,2031-09-14,3179,7,Premium,76,20368.0,2815.82,17552.18,3423.02,0.08
3180,2031-09-15,3180,5,Enterprise,63,7325.01,201.74,7123.27,2427.88,0.07
3181,2031-09-16,3181,10,Budget,55,16856.95,670.68,16186.27,4013.67,0.09
3182,2031-09-17,3182,4,Enterprise,105,52186.05,6155.46,46030.590000000004,8718.84,0.05
3183,2031-09-18,3183,20,Premium,76,22907.92,2496.24,20411.68,7445.32,0.01
3184,2031-09-19,3184,9,Enterprise,23,4836.67,218.13,4618.54,1865.67,0.04
3185,2031-09-20,3185,19,Premium,81,11024.1,1523.92,9500.18,2774.75,0.01
3186,2031-09-21,3186,12,Enterprise,25,2953.75,211.05,2742.7,397.95,0.08
3187,2031-09-22,3187,2,Enterprise,57,12581.04,1602.22,10978.820000000002,3372.74,0.08
3188,2031-09-23,3188,14,Budget,78,21800.22,282.05,21518.170000000002,9088.87,0.06
3189,2031-09-24,3189,13,Enterprise,91,28731.43,1469.9,27261.53,6588.15,0.1
3190,2031-09-25,3190,8,Enterprise,53,4864.34,64.98,4799.360000000001,1137.06,0.04
3191,2031-09-26,3191,3,Enterprise,36,11330.64,1315.39,10015.25,4128.89,0.03
3192,2031-09-27,3192,17,Budget,83,40531.39,549.82,39981.57,19422.47,0.06
3193,2031-09-28,3193,9,Premium,92,5715.96,824.21,4891.75,965.19,0.09
3194,2031-09-29,3194,13,Premium,93,19170.09,402.71,18767.38,5541.85,0.01
3195,2031-09-30,3195,11,Enterprise,53,4508.18,390.5,4117.68,979.02,0.08
3196,2031-10-01,3196,9,Premium,23,11042.76,1337.07,9705.69,2563.27,0.03
3197,2031-10-02,3197,1,Enterprise,59,26773.02,724.5,26048.52,7960.3,0.07
3198,2031-10-03,3198,8,Premium,81,31054.59,3757.01,27297.58,3076.96,0.09
3199,2031-10-04,3199,12,Budget,22,3291.2,235.58,3055.62,753.76,0.1
3200,2031-10-05,3200,20,Premium,34,13136.92,1607.18,11529.74,2398.7,0.04
3201,2031-10-06,3201,20,Budget,26,7439.12,866.99,6572.13,1503.43,0.08
3202,2031-10-07,3202,20,Budget,55,4577.65,526.86,4050.7899999999995,1368.44,0.06
3203,2031-10-08,3203,12,Enterprise,79,13845.54,1365.51,12480.03,3446.38,0.04
3204,2031-10-09,3204,9,Premium,38,12786.24,516.29,12269.95,2505.47,0.02
3205,2031-10-10,3205,6,Premium,65,9224.8,1279.9,7944.9,1526.8,0.08
3206,2031-10-11,3206,9,Premium,37,5045.69,664.14,4381.549999999999,1638.74,0.07
3207,2031-10-12,3207,18,Budget,84,32919.6,520.09,32399.51,11325.59,0.07
3208,2031-10-13,3208,6,Enterprise,37,11117.76,966.45,10151.31,2260.69,0.04
3209,2031-10-14,3209,10,Premium,100,27626.0,3426.76,24199.239999999998,2765.24,0.04
3210,2031-10-15,3210,8,Premium,71,9365.61,335.74,9029.87,1723.26,0.08
3211,2031-10-16,3211,5,Enterprise,41,14172.88,399.25,13773.63,5750.75,0.09
3212,2031-10-17,3212,14,Enterprise,98,31505.04,1353.76,30151.280000000002,9046.0,0.07
3213,2031-10-18,3213,19,Premium,40,10570.8,190.56,10380.24,2453.04,0.06
3214,2031-10-19,3214,4,Enterprise,38,8392.3,745.42,7646.879999999999,3124.12,0.07
3215,2031-10-20,3215,9,Premium,88,33561.44,973.68,32587.760000000002,8041.92,0.08
3216,2031-10-21,3216,1,Premium,85,20094.0,1999.99,18094.01,3476.56,0.02
3217,2031-10-22,3217,13,Premium,42,12899.46,321.99,12577.47,4124.13,0.04
3218,2031-10-23,3218,7,Budget,81,20817.81,762.94,20054.870000000003,6224.93,0.05
3219,2031-10-24,3219,6,Enterprise,93,21388.14,749.33,20638.809999999998,3564.01,0.04
3220,2031-10-25,3220,19,Premium,25,12207.25,1748.51,10458.74,2058.24,0.02
3221,2031-10-26,3221,10,Budget,62,25037.46,2147.87,22889.59,4380.73,0.01
3222,2031-10-27,3222,16,Premium,38,6440.62,180.34,6260.28,2890.06,0.07
3223,2031-10-28,3223,13,Budget,34,12616.38,264.13,12352.25,3285.81,0.02
3224,2031-10-29,3224,20,Enterprise,38,14591.24,803.33,13787.91,3487.63,0.09
3225,2031-10-30,3225,2,Enterprise,18,1874.88,189.65,1685.23,688.21,0.01
3226,2031-10-31,3226,6,Budget,23,4182.55,469.98,3712.57,759.37,0.03
3227,2031-11-01,3227,6,Budget,52,19573.84,1507.03,18066.81,7060.49,0.02
3228,2031-11-02,3228,12,Enterprise,80,33469.6,3538.55,29931.05,7082.25,0.1
3229,2031-11-03,3229,14,Budget,63,16679.88,1959.34,14720.54,2525.63,0.1
3230,2031-11-04,3230,10,Premium,26,7115.68,543.38,6572.3,2352.24,0.06
3231,2031-11-05,3231,6,Premium,80,38570.4,4246.13,34324.270000000004,7481.87,0.07
3232,2031-11-06,3232,6,Premium,73,25412.76,3606.09,21806.67,2702.57,0.1
3233,2031-11-07,3233,15,Enterprise,71,26765.58,3689.48,23076.100000000002,8193.08,0.09
3234,2031-11-08,3234,16,Premium,51,20905.92,1440.26,19465.66,8209.45,0.06
3235,2031-11-09,3235,20,Budget,24,1443.36,111.12,1332.2399999999998,532.32,0.04
3236,2031-11-10,3236,9,Enterprise,19,4636.0,577.1,4058.9,1494.66,0.02
3237,2031-11-11,3237,6,Budget,61,15950.28,869.19,15081.09,5618.77,0.08
3238,2031-11-12,3238,7,Budget,85,16025.05,463.31,15561.74,4130.94,0.03
3239,2031-11-13,3239,3,Enterprise,97,24949.37,950.32,23999.05,8867.05,0.04
3240,2031-11-14,3240,14,Budget,71,25682.12,3217.05,22465.07,4820.86,0.03
3241,2031-11-15,3241,20,Budget,51,11002.23,914.06,10088.17,3216.43,0.07
3242,2031-11-16,3242,9,Budget,76,13582.72,1629.01,11953.71,3941.79,0.09
3243,2031-11-17,3243,11,Enterprise,59,24331.6,2060.83,22270.769999999997,8075.96,0.08
3244,2031-11-18,3244,2,Budget,85,34483.65,956.9,33526.75,11839.0,0.07
3245,2031-11-19,3245,20,Enterprise,53,24041.33,3257.06,20784.27,4505.85,0.05
3246,2031-11-20,3246,11,Budget,45,10093.95,173.79,9920.16,1952.46,0.04
3247,2031-11-21,3247,17,Premium,68,31736.96,3676.67,28060.29,11367.65,0.06
3248,2031-11-22,3248,10,Premium,29,7212.59,771.41,6441.18,1134.47,0.08
3249,2031-11-23,3249,6,Premium,65,12556.05,1825.09,10730.96,4022.96,0.09
3250,2031-11-24,3250,5,Premium,28,12483.52,387.1,12096.42,5011.58,0.1
3251,2031-11-25,3251,8,Enterprise,15,7442.25,640.95,6801.3,1371.3,0.05
3252,2031-11-26,3252,19,Budget,57,27069.87,813.48,26256.39,4716.66,0.06
3253,2031-11-27,3253,18,Premium,27,11983.14,1282.26,10700.88,3833.7,0.02
3254,2031-11-28,3254,2,Budget,34,7098.18,709.62,6388.56,1350.44,0.09
3255,2031-11-29,3255,15,Budget,112,47060.16,927.84,46132.32000000001,12677.92,0.08
3256,2031-11-30,3256,15,Premium,70,13277.6,1708.54,11569.060000000001,1192.26,0.09
3257,2031-12-01,3257,6,Premium,65,25147.2,643.55,24503.65,11315.15,0.04
3258,2031-12-02,3258,6,Enterprise,48,19013.28,1914.14,17099.14,4606.66,0.09
3259,2031-12-03,3259,19,Premium,110,47297.8,1151.86,46145.94,16229.24,0.06
3260,2031-12-04,3260,6,Enterprise,36,11375.28,163.6,11211.68,4111.76,0.01
3261,2031-12-05,3261,2,Enterprise,103,20180.79,557.66,19623.13,3876.49,0.04
3262,2031-12-06,3262,11,Premium,40,4317.2,125.01,4192.19,1639.79,0.03
3263,2031-12-07,3263,13,Premium,139,23942.75,603.2,23339.55,5031.86,0.03
3264,2031-12-08,3264,20,Premium,123,33225.99,2715.04,30510.949999999997,12006.83,0.1
3265,2031-12-09,3265,7,Budget,64,11054.08,738.98,10315.1,4526.94,0.04
3266,2031-12-10,3266,10,Budget,43,16667.66,1549.17,15118.49,2248.16,0.07
3267,2031-12-11,3267,18,Premium,137,17737.39,2240.5,15496.89,5142.43,0.07
3268,2031-12-12,3268,2,Budget,101,45835.82,5697.51,40138.31,7284.02,0.08
3269,2031-12-13,3269,9,Enterprise,33,11075.13,480.66,10594.47,5024.4,0.1
3270,2031-12-14,3270,10,Budget,66,20231.64,1962.18,18269.46,7000.62,0.1
3271,2031-12-15,3271,17,Premium,86,37544.16,3125.23,34418.93,9672.43,0.06
3272,2031-12-16,3272,12,Budget,114,37548.18,3559.48,33988.7,12590.9,0.08
3273,2031-12-17,3273,12,Enterprise,68,13948.84,532.65,13416.19,4219.87,0.05
3274,2031-12-18,3274,1,Enterprise,93,19038.96,1566.97,17471.989999999998,7342.43,0.03
3275,2031-12-19,3275,7,Enterprise,102,24001.62,2052.63,21948.989999999998,3419.67,0.06
3276,2031-12-20,3276,20,Enterprise,121,56519.1,6287.7,50231.4,7115.47,0.06
3277,2031-12-21,3277,7,Budget,59,23332.73,3457.41,19875.32,4115.24,0.03
3278,2031-12-22,3278,11,Premium,84,24476.76,2003.38,22473.379999999997,4322.66,0.08
3279,2031-12-23,3279,12,Enterprise,86,12105.36,1132.23,10973.130000000001,1306.73,0.04
3280,2031-12-24,3280,12,Premium,48,14788.32,292.62,14495.699999999999,2832.66,0.07
3281,2031-12-25,3281,2,Budget,81,12283.65,1716.08,10567.57,2747.02,0.1
3282,2031-12-26,3282,11,Premium,28,4310.32,544.56,3765.7599999999998,611.0,0.02
3283,2031-12-27,3283,15,Premium,45,8657.55,1254.77,7402.779999999999,2202.58,0.08
3284,2031-12-28,3284,14,Premium,40,4914.4,611.7,4302.7,821.1,0.06
3285,2031-12-29,3285,15,Budget,57,10539.87,1520.18,9019.69,2694.4,0.05
3286,2031-12-30,3286,13,Enterprise,112,54392.8,3467.85,50924.950000000004,11776.47,0.07
3287,2031-12-31,3287,13,Enterprise,98,6462.12,287.98,6174.139999999999,1468.18,0.03
3288,2032-01-01,3288,18,Enterprise,88,26193.2,1209.62,24983.58,5266.3,0.04
3289,2032-01-02,3289,10,Budget,36,8452.8,387.17,8065.629999999999,3040.39,0.02
3290,2032-01-03,3290,1,Premium,61,4294.4,444.61,3849.7899999999995,443.55,0.01
3291,2032-01-04,3291,11,Enterprise,35,7630.35,87.1,7543.25,3607.15,0.08
3292,2032-01-05,3292,1,Premium,88,42460.88,4032.26,38428.619999999995,16986.54,0.09
3293,2032-01-06,3293,17,Premium,40,19083.2,234.1,18849.100000000002,7023.1,0.03
3294,2032-01-07,3294,17,Budget,38,5124.3,675.91,4448.39,1746.21,0.01
3295,2032-01-08,3295,3,Enterprise,86,5221.92,712.76,4509.16,1299.64,0.03
3296,2032-01-09,3296,4,Enterprise,43,7494.04,735.44,6758.6,2388.94,0.02
3297,2032-01-10,3297,17,Premium,59,26413.71,1989.72,24423.989999999998,3943.32,0.06
3298,2032-01-11,3298,14,Enterprise,57,26954.16,2847.2,24106.96,3103.03,0.05
3299,2032-01-12,3299,5,Premium,36,9564.84,194.68,9370.16,3117.32,0.09
3300,2032-01-13,3300,14,Enterprise,35,15366.75,784.22,14582.53,5370.53,0.04
3301,2032-01-14,3301,15,Enterprise,112,48659.52,2689.9,45969.619999999995,9411.7,0.07
3302,2032-01-15,3302,9,Premium,80,22051.2,478.76,21572.440000000002,9355.64,0.03
3303,2032-01-16,3303,18,Enterprise,106,43243.76,5506.96,37736.8,7102.8,0.09
3304,2032-01-17,3304,12,Enterprise,50,14504.0,1597.27,12906.73,3821.23,0.07
3305,2032-01-18,3305,3,Budget,61,10705.5,212.25,10493.25,3589.88,0.02
3306,2032-01-19,3306,10,Budget,32,8383.68,1190.89,7192.79,2303.51,0.05
3307,2032-01-20,3307,6,Premium,106,42536.74,4986.66,37550.08,6805.84,0.04
3308,2032-01-21,3308,13,Budget,39,8030.88,457.75,7573.13,1217.3,0.04
3309,2032-01-22,3309,7,Premium,74,15503.0,332.93,15170.07,5224.47,0.07
3310,2032-01-23,3310,8,Premium,115,23313.95,2464.94,20849.010000000002,6886.86,0.01
3311,2032-01-24,3311,16,Premium,55,20344.5,681.77,19662.73,5071.23,0.03
3312,2032-01-25,3312,20,Budget,79,36269.69,791.03,35478.66,10769.04,0.02
3313,2032-01-26,3313,6,Premium,69,29195.28,1817.94,27377.34,5443.62,0.06
3314,2032-01-27,3314,10,Enterprise,30,12205.8,904.59,11301.21,2665.41,0.08
3315,2032-01-28,3315,10,Premium,21,5953.71,889.14,5064.57,1049.16,0.05
3316,2032-01-29,3316,17,Premium,91,35807.59,2110.61,33696.979999999996,14976.46,0.09
3317,2032-01-30,3317,15,Enterprise,36,10315.08,1367.44,8947.64,1401.32,0.02
3318,2032-01-31,3318,5,Enterprise,56,13779.92,846.19,12933.73,3457.41,0.09
3319,2032-02-01,3319,3,Premium,59,13703.93,249.96,13453.970000000001,5392.21,0.04
3320,2032-02-02,3320,13,Budget,74,19043.9,1107.33,17936.57,8091.61,0.08
3321,2032-02-03,3321,14,Enterprise,116,29417.6,3908.27,25509.329999999998,9966.49,0.07
3322,2032-02-04,3322,9,Budget,115,48972.75,1810.26,47162.49,9711.59,0.08
3323,2032-02-05,3323,10,Budget,108,28683.72,1152.66,27531.06,10201.38,0.05
3324,2032-02-06,3324,2,Premium,52,6001.84,400.18,5601.66,1726.62,0.02
3325,2032-02-07,3325,7,Premium,110,16850.9,1398.94,15451.960000000001,4252.86,0.03
3326,2032-02-08,3326,17,Budget,25,12227.0,1790.9,10436.1,2809.85,0.07
3327,2032-02-09,3327,11,Budget,112,28359.52,1507.65,26851.87,7086.11,0.09
3328,2032-02-10,3328,19,Premium,113,14193.93,1610.81,12583.12,1249.22,0.05
3329,2032-02-11,3329,4,Premium,58,7680.94,201.42,7479.5199999999995,2704.96,0.04
3330,2032-02-12,3330,7,Enterprise,64,21779.84,2070.01,19709.83,8229.51,0.04
3331,2032-02-13,3331,20,Premium,85,26218.25,1173.52,25044.73,5998.78,0.04
3332,2032-02-14,3332,17,Enterprise,105,9469.95,958.96,8510.990000000002,3215.84,0.06
3333,2032-02-15,3333,2,Enterprise,89,29048.71,4185.46,24863.25,7037.44,0.04
3334,2032-02-16,3334,15,Premium,96,29657.28,3140.77,26516.51,9005.15,0.04
3335,2032-02-17,3335,12,Premium,63,6082.02,88.52,5993.5,2700.49,0.08
3336,2032-02-18,3336,10,Budget,29,2583.61,299.65,2283.96,563.97,0.04
3337,2032-02-19,3337,18,Premium,98,42042.0,3314.32,38727.68,7206.96,0.04
3338,2032-02-20,3338,14,Budget,45,3031.65,105.51,2926.14,1151.34,0.04
3339,2032-02-21,3339,1,Premium,54,18327.06,515.49,17811.57,6994.29,0.02
3340,2032-02-22,3340,12,Premium,53,17639.46,1332.23,16307.23,4967.35,0.04
3341,2032-02-23,3341,9,Budget,111,17044.05,1377.03,15667.019999999999,5594.88,0.09
3342,2032-02-24,3342,15,Premium,62,30849.96,1671.79,29178.17,4978.33,0.03
3343,2032-02-25,3343,11,Enterprise,31,4209.8,196.96,4012.84,1104.42,0.08
3344,2032-02-26,3344,6,Enterprise,41,10870.33,872.39,9997.94,4319.44,0.02
3345,2032-02-27,3345,1,Enterprise,34,11244.14,155.37,11088.769999999999,2925.03,0.02
3346,2032-02-28,3346,2,Budget,78,35522.76,4862.75,30660.010000000002,10203.73,0.05
3347,2032-02-29,3347,8,Enterprise,82,17321.68,1106.16,16215.52,2574.82,0.02
3348,2032-03-01,3348,7,Budget,38,18695.62,1501.74,17193.879999999997,2915.0,0.1
3349,2032-03-02,3349,5,Enterprise,64,24729.6,1269.94,23459.66,5091.02,0.04
3350,2032-03-03,3350,15,Enterprise,19,3701.2,118.42,3582.7799999999997,1222.79,0.06
3351,2032-03-04,3351,15,Premium,66,26963.64,1882.01,25081.63,7286.71,0.05
3352,2032-03-05,3352,3,Enterprise,28,2296.84,225.36,2071.48,627.8,0.07
3353,2032-03-06,3353,20,Premium,98,31068.94,3465.64,27603.3,7480.96,0.08
3354,2032-03-07,3354,12,Premium,21,3311.91,328.93,2982.98,882.14,0.1
3355,2032-03-08,3355,3,Budget,28,5768.0,439.36,5328.64,2284.76,0.07
3356,2032-03-09,3356,9,Budget,48,3279.36,373.23,2906.13,1177.17,0.03
3357,2032-03-10,3357,19,Premium,79,27433.54,1482.45,25951.09,5035.05,0.04
3358,2032-03-11,3358,10,Enterprise,44,14795.44,470.85,14324.59,3619.83,0.03
3359,2032-03-12,3359,14,Premium,76,19855.0,2676.15,17178.85,6563.17,0.09
3360,2032-03-13,3360,19,Budget,83,23512.24,991.79,22520.45,9027.14,0.04
3361,2032-03-14,3361,17,Enterprise,59,4014.36,559.7,3454.66,614.99,0.06
3362,2032-03-15,3362,4,Enterprise,43,15070.21,1068.33,14001.88,3674.57,0.03
3363,2032-03-16,3363,8,Budget,68,25432.0,3461.54,21970.46,5523.98,0.06
3364,2032-03-17,3364,6,Enterprise,81,26446.5,2070.82,24375.68,4224.5,0.05
3365,2032-03-18,3365,17,Premium,94,40747.12,3351.77,37395.350000000006,14804.33,0.06
3366,2032-03-19,3366,20,Budget,45,13072.95,527.59,12545.36,4653.26,0.04
3367,2032-03-20,3367,11,Budget,78,38535.12,2712.19,35822.93,10313.03,0.02
3368,2032-03-21,3368,16,Budget,103,33703.66,1734.38,31969.280000000002,13424.13,0.02
3369,2032-03-22,3369,9,Budget,27,3976.02,264.74,3711.2799999999997,1383.34,0.08
3370,2032-03-23,3370,6,Enterprise,80,18202.4,1682.9,16519.5,6669.1,0.09
3371,2032-03-24,3371,6,Enterprise,38,5405.88,560.43,4845.45,2126.93,0.06
3372,2032-03-25,3372,5,Premium,65,17459.0,507.06,16951.94,3272.04,0.05
3373,2032-03-26,3373,15,Budget,85,39358.4,5433.22,33925.18,13721.53,0.04
3374,2032-03-27,3374,3,Premium,107,25897.21,1431.24,24465.969999999998,7795.37,0.1
3375,2032-03-28,3375,18,Enterprise,64,18710.4,394.55,18315.850000000002,3993.93,0.01
3376,2032-03-29,3376,16,Budget,53,8634.23,399.13,8235.1,1806.73,0.05
3377,2032-03-30,3377,7,Budget,17,5577.87,631.01,4946.86,1500.45,0.05
3378,2032-03-31,3378,13,Enterprise,91,38285.52,2078.51,36207.009999999995,11337.62,0.01
3379,2032-04-01,3379,3,Enterprise,82,6583.78,855.03,5728.75,2343.79,0.08
3380,2032-04-02,3380,4,Enterprise,29,8271.38,1107.25,7164.129999999999,1600.48,0.04
3381,2032-04-03,3381,2,Budget,75,24010.5,1651.86,22358.64,8465.64,0.02
3382,2032-04-04,3382,3,Enterprise,74,31011.18,1875.69,29135.49,12339.71,0.08
3383,2032-04-05,3383,17,Premium,98,13829.76,234.66,13595.1,5010.3,0.1
3384,2032-04-06,3384,14,Budget,84,10202.64,200.61,10002.029999999999,4787.31,0.08
3385,2032-04-07,3385,10,Enterprise,36,10425.24,1043.29,9381.95,1713.59,0.05
3386,2032-04-08,3386,18,Premium,57,22392.45,1768.28,20624.170000000002,8211.28,0.01
3387,2032-04-09,3387,12,Budget,77,21212.73,2539.95,18672.78,3046.4,0.07
3388,2032-04-10,3388,17,Budget,50,18376.0,303.39,18072.61,6683.11,0.01
3389,2032-04-11,3389,20,Budget,33,8409.06,408.23,8000.83,2481.25,0.01
3390,2032-04-12,3390,18,Budget,33,2230.8,62.39,2168.4100000000003,858.31,0.06
3391,2032-04-13,3391,8,Enterprise,107,31138.07,2742.65,28395.42,11976.27,0.07
3392,2032-04-14,3392,18,Premium,46,17833.74,479.48,17354.260000000002,5436.12,0.05
3393,2032-04-15,3393,5,Premium,85,25885.9,3121.43,22764.47,9787.52,0.02
3394,2032-04-16,3394,12,Budget,45,15028.65,340.63,14688.02,5303.27,0.06
3395,2032-04-17,3395,10,Premium,51,13161.57,405.97,12755.6,4952.09,0.02
3396,2032-04-18,3396,5,Budget,89,31050.32,1209.92,29840.4,9265.38,0.02
3397,2032-04-19,3397,14,Enterprise,36,7522.56,868.62,6653.9400000000005,1635.9,0.04
3398,2032-04-20,3398,20,Enterprise,50,7022.0,621.97,6400.03,2838.53,0.06
3399,2032-04-21,3399,16,Premium,60,17532.6,1788.08,15744.519999999999,3692.92,0.06
3400,2032-04-22,3400,19,Enterprise,20,9019.4,873.46,8145.94,2038.14,0.1
3401,2032-04-23,3401,20,Budget,98,45829.7,4311.83,41517.869999999995,16154.49,0.04
3402,2032-04-24,3402,16,Budget,104,9395.36,630.54,8764.82,1607.54,0.09
3403,2032-04-25,3403,13,Enterprise,26,9959.3,220.51,9738.789999999999,4165.43,0.02
3404,2032-04-26,3404,18,Budget,63,19051.83,1150.83,17901.0,7414.65,0.03
3405,2032-04-27,3405,11,Premium,86,29774.92,3787.99,25986.93,5099.25,0.07
3406,2032-04-28,3406,15,Premium,94,24334.72,2381.82,21952.9,3737.58,0.03
3407,2032-04-29,3407,20,Premium,96,34296.96,4977.85,29319.11,5968.07,0.04
3408,2032-04-30,3408,19,Budget,117,19905.21,1471.6,18433.61,6214.13,0.01
3409,2032-05-01,3409,4,Premium,59,11336.26,864.97,10471.29,2008.92,0.07
3410,2032-05-02,3410,2,Premium,52,4967.04,242.71,4724.33,1445.21,0.04
3411,2032-05-03,3411,15,Budget,59,14321.07,2051.39,12269.68,3353.01,0.07
3412,2032-05-04,3412,8,Premium,41,18009.66,2137.09,15872.57,2936.66,0.04
3413,2032-05-05,3413,13,Budget,75,35412.75,4817.63,30595.12,2436.37,0.03
3414,2032-05-06,3414,10,Premium,84,27320.16,2376.47,24943.69,3281.77,0.06
3415,2032-05-07,3415,18,Enterprise,96,31480.32,4578.33,26901.989999999998,4607.91,0.01
3416,2032-05-08,3416,19,Budget,74,8359.04,934.73,7424.310000000001,1491.73,0.02
3417,2032-05-09,3417,5,Budget,29,6670.0,865.17,5804.83,1857.93,0.03
3418,2032-05-10,3418,19,Enterprise,35,1867.6,114.6,1753.0,278.45,0.09
3419,2032-05-11,3419,8,Enterprise,68,33398.88,3893.26,29505.619999999995,5318.7,0.08
3420,2032-05-12,3420,5,Enterprise,70,11571.7,990.74,10580.960000000001,4673.66,0.06
3421,2032-05-13,3421,12,Enterprise,102,35771.4,3366.71,32404.690000000002,6016.27,0.08
3422,2032-05-14,3422,14,Budget,39,10462.53,1063.64,9398.890000000001,3940.84,0.03
3423,2032-05-15,3423,11,Enterprise,25,10837.75,804.69,10033.06,2243.31,0.03
3424,2032-05-16,3424,9,Enterprise,73,29059.11,795.05,28264.06,6532.69,0.05
3425,2032-05-17,3425,4,Premium,88,25857.04,2755.4,23101.64,6981.8,0.07
3426,2032-05-18,3426,18,Enterprise,70,17938.9,2582.17,15356.730000000001,6064.23,0.08
